Time (Sec);S6;S19;S2;S18;S17;S13;S4;S14;S8;S20;S10;S3;S9;S7;S12;S5;S1;S15;S16;S11;
16.090456000000017;17560.0;17576.0;16352.0;17208.0;17208.0;15280.0;15872.0;16840.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15896.0;17320.0;15976.0;16720.0;16488.0;
16.099040000000016;17560.0;17576.0;16352.0;17208.0;17208.0;15280.0;15872.0;16840.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15896.0;17320.0;15976.0;16720.0;16488.0;
16.10012933333335;17560.0;17576.0;16352.0;17208.0;17208.0;15280.0;15872.0;16840.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15896.0;17320.0;15976.0;16720.0;16488.0;
16.101218666666682;17560.0;17576.0;16352.0;17208.0;17208.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15768.0;17320.0;15976.0;16592.0;16488.0;
16.101218666666682;17560.0;17576.0;16352.0;17208.0;17208.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15768.0;17320.0;15976.0;16336.0;16488.0;
16.10980266666668;17560.0;17576.0;16352.0;17208.0;17208.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15768.0;17320.0;15976.0;16336.0;16488.0;
16.111981333333347;17560.0;17576.0;16352.0;17208.0;17080.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16336.0;16488.0;
16.111981333333347;17560.0;17576.0;16352.0;17208.0;16824.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16336.0;16488.0;
16.122744000000015;17560.0;17576.0;16352.0;17080.0;16824.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16208.0;16488.0;
16.122744000000015;17560.0;17576.0;16352.0;16824.0;16824.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16208.0;16488.0;
16.133506666666683;17560.0;17448.0;16352.0;16824.0;16696.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16208.0;16488.0;
16.133506666666683;17560.0;17192.0;16352.0;16824.0;16696.0;15280.0;15744.0;16712.0;16488.0;18432.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16208.0;16488.0;
16.14426933333335;17560.0;17192.0;16352.0;16696.0;16696.0;15280.0;15744.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16208.0;16488.0;
17.079693333333353;17560.0;17192.0;16352.0;16696.0;16696.0;15280.0;15744.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16896.0;15640.0;17320.0;15848.0;16208.0;16488.0;
17.079693333333353;17560.0;17192.0;16352.0;16696.0;16696.0;15280.0;15744.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16896.0;15384.0;17320.0;15848.0;16208.0;16488.0;
17.089366666666685;17560.0;17192.0;16352.0;16696.0;16696.0;15280.0;15744.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16896.0;15384.0;17320.0;15848.0;16208.0;16488.0;
17.090456000000017;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
17.090456000000017;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
17.099040000000016;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
17.101218666666682;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
17.10980266666668;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
17.111981333333347;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
17.122744000000015;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
17.133506666666683;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
18.07969333333335;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15384.0;17320.0;15720.0;16080.0;16488.0;
18.07969333333335;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15616.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;16080.0;16488.0;
18.087188000000015;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15512.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;16080.0;16488.0;
18.08936666666668;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15512.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;16080.0;16488.0;
18.090456000000014;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15512.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;16080.0;16488.0;
18.099040000000013;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15512.0;16712.0;16488.0;18304.0;16848.0;15640.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;16080.0;16488.0;
18.099040000000013;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15512.0;16712.0;16488.0;18304.0;16848.0;15384.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;16080.0;16488.0;
18.10121866666668;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15512.0;16712.0;16488.0;18304.0;16848.0;15384.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;16080.0;16488.0;
18.10121866666668;17560.0;17192.0;16352.0;16696.0;16696.0;15152.0;15512.0;16712.0;16488.0;18304.0;16848.0;15384.0;16000.0;16720.0;16768.0;15176.0;17320.0;15720.0;15824.0;16488.0;
18.109802666666678;17560.0;17192.0;16224.0;16696.0;16696.0;15024.0;15384.0;16712.0;16360.0;18304.0;16848.0;15384.0;15872.0;16592.0;16768.0;15176.0;17320.0;15720.0;15824.0;16488.0;
18.109802666666678;17560.0;17192.0;16224.0;16696.0;16696.0;15024.0;15384.0;16712.0;16360.0;18304.0;16848.0;15384.0;15616.0;16592.0;16768.0;15176.0;17320.0;15720.0;15824.0;16488.0;
18.111981333333343;17560.0;17192.0;16224.0;16696.0;16696.0;15024.0;15384.0;16712.0;16360.0;18304.0;16848.0;15384.0;15616.0;16592.0;16768.0;15176.0;17320.0;15720.0;15824.0;16488.0;
18.111981333333343;17560.0;17192.0;16224.0;16696.0;16568.0;15024.0;15384.0;16712.0;16360.0;18304.0;16848.0;15384.0;15616.0;16592.0;16768.0;15048.0;17320.0;15592.0;15824.0;16488.0;
18.111981333333343;17560.0;17192.0;16224.0;16696.0;16312.0;15024.0;15384.0;16712.0;16360.0;18304.0;16848.0;15384.0;15616.0;16592.0;16768.0;15048.0;17320.0;15592.0;15824.0;16488.0;
18.120565333333342;17560.0;17192.0;16224.0;16696.0;16312.0;14896.0;15384.0;16712.0;16232.0;18304.0;16720.0;15256.0;15616.0;16592.0;16768.0;15048.0;17320.0;15592.0;15824.0;16360.0;
18.120565333333342;17560.0;17192.0;16224.0;16696.0;16312.0;14896.0;15384.0;16712.0;16232.0;18304.0;16464.0;15256.0;15616.0;16592.0;16768.0;15048.0;17320.0;15592.0;15824.0;16104.0;
18.122744000000008;17560.0;17192.0;16224.0;16696.0;16312.0;14896.0;15384.0;16712.0;16232.0;18304.0;16464.0;15256.0;15616.0;16592.0;16768.0;15048.0;17320.0;15592.0;15824.0;16104.0;
18.122744000000008;17560.0;17192.0;16224.0;16568.0;16312.0;14896.0;15384.0;16712.0;16232.0;18304.0;16464.0;15256.0;15616.0;16592.0;16768.0;15048.0;17320.0;15592.0;15696.0;16104.0;
18.122744000000008;17560.0;17192.0;16224.0;16312.0;16312.0;14896.0;15384.0;16712.0;16232.0;18304.0;16464.0;15256.0;15616.0;16592.0;16768.0;15048.0;17320.0;15592.0;15696.0;16104.0;
18.131328000000007;17560.0;17192.0;16224.0;16312.0;16312.0;14640.0;15384.0;16712.0;16232.0;18304.0;16336.0;15256.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
18.133506666666673;17560.0;17064.0;16224.0;16312.0;16184.0;14640.0;15384.0;16712.0;16232.0;18304.0;16336.0;15256.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
18.133506666666673;17560.0;16808.0;16224.0;16312.0;16184.0;14640.0;15384.0;16712.0;16232.0;18304.0;16336.0;15256.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
18.14426933333334;17560.0;16808.0;16224.0;16184.0;16184.0;14640.0;15384.0;16712.0;16232.0;18176.0;16336.0;15256.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.089366666666674;17560.0;16808.0;16224.0;16184.0;16184.0;14640.0;15384.0;16712.0;16232.0;18176.0;16336.0;15256.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.090456000000007;17560.0;16808.0;16224.0;16184.0;16184.0;14640.0;15384.0;16712.0;16232.0;18176.0;16336.0;15256.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.099040000000006;17560.0;16808.0;16224.0;16184.0;16184.0;14640.0;15384.0;16712.0;16232.0;18176.0;16336.0;15256.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.099040000000006;17560.0;16808.0;16224.0;16184.0;16184.0;14640.0;15384.0;16712.0;16232.0;18176.0;16336.0;15000.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.10121866666667;17560.0;16808.0;16224.0;16184.0;16184.0;14640.0;15384.0;16712.0;16232.0;18176.0;16336.0;15000.0;15360.0;16592.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.10980266666667;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.10980266666667;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.111981333333336;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.120565333333335;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.122744;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
19.13350666666667;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.08936666666667;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.090456000000003;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.099040000000002;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.101218666666668;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.109802666666667;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.111981333333333;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.12056533333333;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
20.122743999999997;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
21.089366666666663;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15256.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
21.089366666666663;17560.0;16808.0;16096.0;16184.0;16184.0;14512.0;15048.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
21.089366666666663;17560.0;16808.0;16096.0;16184.0;16184.0;14256.0;15048.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
21.09686133333333;17560.0;16808.0;15992.0;16184.0;16184.0;14256.0;15048.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
21.09686133333333;17560.0;16808.0;15784.0;16184.0;16184.0;14256.0;15048.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
21.099039999999995;17560.0;16808.0;15784.0;16184.0;16184.0;14256.0;15048.0;16712.0;16104.0;18176.0;16336.0;15000.0;15232.0;16464.0;16640.0;15048.0;17320.0;15592.0;15696.0;15976.0;
21.100129333333328;17560.0;16808.0;15784.0;16184.0;16184.0;14256.0;15048.0;16712.0;15976.0;18176.0;16208.0;14872.0;15104.0;16464.0;16512.0;14920.0;17320.0;15592.0;15696.0;15848.0;
21.100129333333328;17560.0;16808.0;15784.0;16184.0;16184.0;14256.0;15048.0;16712.0;15976.0;18176.0;15952.0;14872.0;15104.0;16464.0;16512.0;14920.0;17320.0;15592.0;15696.0;15592.0;
21.104355999999996;17456.0;16808.0;15784.0;16184.0;16184.0;14256.0;15048.0;16712.0;15976.0;18176.0;15952.0;14872.0;15104.0;16464.0;16512.0;14920.0;17320.0;15592.0;15696.0;15592.0;
21.109802666666663;17456.0;16808.0;15784.0;16184.0;16184.0;14256.0;15048.0;16712.0;15976.0;18176.0;15952.0;14872.0;15104.0;16464.0;16512.0;14920.0;17320.0;15592.0;15696.0;15592.0;
21.109802666666663;17456.0;16808.0;15784.0;16184.0;16184.0;14256.0;15048.0;16712.0;15976.0;18176.0;15952.0;14872.0;14848.0;16464.0;16512.0;14920.0;17320.0;15592.0;15696.0;15592.0;
21.110891999999996;17456.0;16808.0;15784.0;16184.0;16184.0;14000.0;15048.0;16712.0;15976.0;18176.0;15824.0;14872.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15464.0;
21.120565333333328;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
22.08936666666666;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
22.09903999999999;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
22.100129333333324;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
22.109802666666656;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
23.089366666666656;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
23.099039999999988;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
23.10012933333332;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15696.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15336.0;
23.10012933333332;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15440.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15080.0;
23.109802666666653;17456.0;16808.0;15784.0;16184.0;16184.0;13872.0;15048.0;16712.0;15848.0;18176.0;15440.0;14744.0;14592.0;16464.0;16384.0;14920.0;17320.0;15592.0;15696.0;15080.0;
23.110891999999986;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
24.089366666666653;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
24.099039999999984;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
24.100129333333317;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
24.10980266666665;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
25.08936666666665;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
25.09903999999998;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
25.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
25.109802666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
26.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
26.099039999999977;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
26.109802666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
27.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13616.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
27.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13360.0;15048.0;16712.0;15848.0;18176.0;15312.0;14744.0;14336.0;16464.0;16256.0;14920.0;17320.0;15592.0;15696.0;14952.0;
27.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;13360.0;15048.0;16712.0;15720.0;18176.0;15184.0;14616.0;14208.0;16464.0;16128.0;14792.0;17320.0;15592.0;15696.0;14824.0;
27.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;13360.0;15048.0;16712.0;15720.0;18176.0;14928.0;14616.0;14208.0;16464.0;16128.0;14792.0;17320.0;15592.0;15696.0;14568.0;
27.109802666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13360.0;15048.0;16712.0;15720.0;18176.0;14928.0;14616.0;14208.0;16464.0;16128.0;14792.0;17320.0;15592.0;15696.0;14568.0;
27.11089199999998;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
28.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
28.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
28.109802666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
29.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
29.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
29.109802666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
30.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
30.109802666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
31.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;13104.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
31.089366666666646;17456.0;16808.0;15784.0;16184.0;16184.0;12848.0;15048.0;16712.0;15720.0;18176.0;14800.0;14616.0;13952.0;16464.0;16000.0;14792.0;17320.0;15592.0;15696.0;14440.0;
31.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;12848.0;15048.0;16712.0;15592.0;18176.0;14672.0;14488.0;13824.0;16464.0;15872.0;14664.0;17320.0;15592.0;15696.0;14312.0;
31.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;12848.0;15048.0;16712.0;15592.0;18176.0;14416.0;14488.0;13824.0;16464.0;15872.0;14664.0;17320.0;15592.0;15696.0;14056.0;
31.110891999999982;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
32.08936666666665;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
32.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
33.08936666666665;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
33.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
34.08936666666665;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
34.100129333333314;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
35.08936666666665;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
36.08936666666665;17456.0;16808.0;15784.0;16184.0;16184.0;12592.0;15048.0;16712.0;15592.0;18176.0;14288.0;14488.0;13568.0;16464.0;15744.0;14664.0;17320.0;15592.0;15696.0;13928.0;
